NewID,Area,Veg_Com_No,Veg_Area,Per_Area,
4962,4053.51,3,4030,0.9942,
4962,4053.51,7,23.51,0.0058,
4963,20194.67,8,3755.08,0.1859,
4963,20194.67,-1,16439.6,0.8141,
4964,8965.37,3,8081.56,0.9014,
4964,8965.37,-1,883.8,0.0986,
4965,5624.12,3,5624.12,1,
4966,5578.02,3,5488.24,0.9839,
4966,5578.02,-1,89.78,0.0161,
4967,32795.49,-1,32795.49,1,
4968,4845.88,7,221.04,0.0456,
4968,4845.88,4,2187.84,0.4515,
4968,4845.88,9,2437,0.5029,
4969,13675.18,-1,13675.18,1,
4970,3965.66,3,3965.66,1,
4971,5410.32,3,4992.22,0.9227,
4971,5410.32,7,418.09,0.0773,
4972,12410.31,-1,12410.31,1,
4973,9173.87,3,1625.07,0.1771,
4973,9173.87,7,679.3,0.074,
4973,9173.87,-1,6869.5,0.7488,
4974,5676.05,3,3790.83,0.6679,
4974,5676.05,-1,1885.22,0.3321,
4975,15640.77,-1,15640.77,1,
4976,4822.03,7,3637.44,0.7543,
4976,4822.03,4,1159.59,0.2405,
4976,4822.03,9,25.01,0.0052,
4977,3877.81,3,3877.81,1,
4978,20479.73,-1,20479.73,1,
4979,5196.52,3,1524.68,0.2934,
4979,5196.52,7,3671.84,0.7066,
4980,17418.39,-1,17418.39,1,
4981,18329.42,-1,18329.42,1,
4982,18000.23,-1,18000.23,1,
4983,23590.18,7,3523.42,0.1494,
4983,23590.18,-1,20066.76,0.8506,
4984,10424.4,-1,10424.4,1,
4985,23067.72,-1,23067.72,1,
4986,19795.32,-1,19795.32,1,
4987,9382.38,-1,9382.38,1,
4988,4982.72,3,295.89,0.0594,
4988,4982.72,7,4686.83,0.9406,
4989,3784.11,3,2768.64,0.7317,
4989,3784.11,9,1015.46,0.2683,
4990,5774.09,3,1764.52,0.3056,
4990,5774.09,-1,4009.57,0.6944,
4991,4790.57,3,14.41,0.003,
4991,4790.57,7,633.06,0.1321,
4991,4790.57,4,1589.51,0.3318,
4991,4790.57,-1,2553.6,0.533,
4992,4449.99,3,0.61,0.0001,
4992,4449.99,7,4449.38,0.9999,
4993,4768.92,3,310.72,0.0652,
4993,4768.92,7,4458.2,0.9348,
4994,9590.89,-1,9590.89,1,
4995,20764.78,-1,20764.78,1,
4996,3657.2,9,3657.2,1,
4997,4431.26,3,1558.2,0.3516,
4997,4431.26,7,2873.06,0.6484,
4998,12896.12,-1,12896.12,1,
4999,4759.11,3,572.39,0.1203,
4999,4759.11,7,1474.92,0.3099,
4999,4759.11,4,43.16,0.0091,
4999,4759.11,-1,2668.64,0.5607,
5000,5872.12,3,1136.83,0.1936,
5000,5872.12,-1,4735.3,0.8064,
5001,7320.77,-1,7320.77,1,
5002,4555.12,3,1248.06,0.274,
5002,4555.12,7,3307.06,0.726,
5003,4412.53,3,3867.39,0.8765,
5003,4412.53,7,545.13,0.1235,
5004,3490.17,3,534.79,0.1532,
5004,3490.17,7,2035.51,0.5832,
5004,3490.17,9,919.87,0.2636,
5005,15237.95,-1,15237.95,1,
5006,9754.99,-1,9754.99,1,
5007,4727.66,7,18.86,0.004,
5007,4727.66,-1,4708.79,0.996,
5008,5970.15,-1,5970.15,1,
5009,13448.29,-1,13448.29,1,
5010,4341.33,3,2989.51,0.6886,
5010,4341.33,7,1351.82,0.3114,
5011,16046.83,-1,16046.83,1,
5012,4393.79,3,1442.83,0.3284,
5012,4393.79,7,2950.96,0.6716,
5013,17423,-1,17423,1,
5014,21049.84,-1,21049.84,1,
5015,17508.37,-1,17508.37,1,
5016,18768.79,-1,18768.79,1,
5017,3322.85,3,1838.87,0.5534,
5017,3322.85,7,521.78,0.157,
5017,3322.85,-1,962.2,0.2896,
5018,23685.48,7,653.39,0.0276,
5018,23685.48,-1,23032.09,0.9724,
5019,4129.4,3,3583.39,0.8678,
5019,4129.4,7,164.27,0.0398,
5019,4129.4,9,381.74,0.0924,
5020,20445.16,-1,20445.16,1,
5021,4696.2,-1,4696.2,1,
5022,6068.19,-1,6068.19,1,
5023,4375.06,3,64.27,0.0147,
5023,4375.06,7,4310.78,0.9853,
5024,8928.21,-1,8928.21,1,
5025,11484.64,-1,11484.64,1,
5026,17394.52,8,529.29,0.0304,
5026,17394.52,-1,16865.23,0.9696,
5027,3155.53,3,345.93,0.1096,
5027,3155.53,7,505.73,0.1603,
5027,3155.53,-1,2303.87,0.7301,
5028,4660.05,3,846.41,0.1816,
5028,4660.05,7,3747.03,0.8041,
5028,4660.05,-1,66.61,0.0143,
5029,3925.25,3,670.09,0.1707,
5029,3925.25,9,3255.16,0.8293,
5030,4356.33,3,451.96,0.1037,
5030,4356.33,7,3904.36,0.8963,
5031,4664.74,-1,4664.74,1,
5032,21334.89,-1,21334.89,1,
5033,6166.22,-1,6166.22,1,
5034,2988.21,7,1633.21,0.5466,
5034,2988.21,-1,1354.99,0.4534,
5035,4648.08,3,2092.28,0.4501,
5035,4648.08,7,2555.8,0.5499,
5036,3744.36,3,3550.42,0.9482,
5036,3744.36,9,193.94,0.0518,
5037,4337.59,3,457.95,0.1056,
5037,4337.59,7,3879.64,0.8944,
5038,14205.59,-1,14205.59,1,
5039,4633.28,-1,4633.28,1,
5040,7409.71,-1,7409.71,1,
5041,6144.72,-1,6144.72,1,
5042,4637.51,3,4620.78,0.9964,
5042,4637.51,7,16.74,0.0036,
5043,17163.6,-1,17163.6,1,
5044,3564.65,3,3564.65,1,
5045,2820.89,7,236.13,0.0837,
5045,2820.89,-1,2584.76,0.9163,
5046,16465.01,-1,16465.01,1,
5047,4318.86,7,4318.86,1,
5048,14917.55,-1,14917.55,1,
5049,17427.61,-1,17427.61,1,
5050,17225.21,-1,17225.21,1,
5051,9774.99,-1,9774.99,1,
5052,16687.33,-1,16687.33,1,
5053,19240.39,-1,19240.39,1,
5054,4626.95,3,4626.95,1,
5055,4601.82,-1,4601.82,1,
5056,3384.94,3,3036,0.8969,
5056,3384.94,-1,348.94,0.1031,
5057,2653.57,-1,2653.57,1,
5058,4300.13,3,786.93,0.183,
5058,4300.13,7,3513.19,0.817,
5059,21123.83,7,96.72,0.0046,
5059,21123.83,-1,21027.11,0.9954,
5060,4616.39,3,3382.56,0.7327,
5060,4616.39,7,1233.82,0.2673,
5061,3205.23,3,762.9,0.238,
5061,3205.23,7,434.72,0.1356,
5061,3205.23,-1,2007.6,0.6264,
5062,16932.69,-1,16932.69,1,
5063,4281.37,3,1731.93,0.4045,
5063,4281.37,7,537.35,0.1255,
5063,4281.37,6,1705.93,0.3985,
5063,4281.37,9,306.15,0.0715,
5064,4570.36,-1,4570.36,1,
5065,2486.24,-1,2486.24,1,
5066,12574.93,-1,12574.93,1,
5067,4236.07,3,1004.98,0.2372,
5067,4236.07,7,3104.23,0.7328,
5067,4236.07,-1,126.85,0.0299,
5068,9761.57,-1,9761.57,1,
5069,12465.45,-1,12465.45,1,
5070,4605.83,3,1950.82,0.4236,
5070,4605.83,7,2655.01,0.5764,
5071,3025.52,7,2394.83,0.7915,
5071,3025.52,-1,630.68,0.2085,
5072,4258.56,3,955.1,0.2243,
5072,4258.56,6,375.22,0.0881,
5072,4258.56,9,2928.23,0.6876,
5073,4381.36,-1,4381.36,1,
5074,2318.92,-1,2318.92,1,
5075,4268.91,3,1586.47,0.3716,
5075,4268.91,7,2682.44,0.6284,
5076,4595.26,3,2931.58,0.638,
5076,4595.26,7,1663.68,0.362,
5077,2845.81,7,828.29,0.2911,
5077,2845.81,-1,2017.52,0.7089,
5078,10806.81,-1,10806.81,1,
5079,4197.18,3,3480.86,0.8293,
5079,4197.18,9,716.32,0.1707,
5080,16701.78,-1,16701.78,1,
5081,16883.2,-1,16883.2,1,
5082,15092.69,-1,15092.69,1,
5083,4292.97,3,225.17,0.0525,
5083,4292.97,7,4067.79,0.9475,
5084,17432.22,-1,17432.22,1,
5085,2151.6,-1,2151.6,1,
5086,12738.05,-1,12738.05,1,
5087,4584.7,7,4584.7,1,
5088,7589.02,-1,7589.02,1,
5089,19711.98,-1,19711.98,1,
5090,2666.1,-1,2666.1,1,
5091,16558.72,-1,16558.72,1,
5092,4119.21,3,2881.88,0.6996,
5092,4119.21,1,1237.33,0.3004,
5093,16557.89,7,176.96,0.0107,
5093,16557.89,-1,16380.93,0.9893,
5094,4317.03,3,213.5,0.0495,
5094,4317.03,7,4103.52,0.9505,
5095,19737.21,-1,19737.21,1,
5096,2018.73,-1,2018.73,1,
5097,9583.91,-1,9583.91,1,
5098,4574.14,7,4574.14,1,
5099,10604.62,-1,10604.62,1,
5100,2486.39,-1,2486.39,1,
5101,4038.82,3,3170.13,0.7849,
5101,4038.82,1,792.12,0.1961,
5101,4038.82,-1,76.57,0.019,
5102,3352.64,7,3352.64,1,
5103,16470.87,-1,16470.87,1,
5104,4341.08,3,937.3,0.2159,
5104,4341.08,7,3403.78,0.7841,
5105,4563.57,3,170.47,0.0374,
5105,4563.57,7,2793.48,0.6121,
5105,4563.57,6,1599.63,0.3505,
5106,2306.68,-1,2306.68,1,
5107,3958.43,3,1902.46,0.4806,
5107,3958.43,7,508.2,0.1284,
5107,3958.43,-1,1547.77,0.391,
5108,12901.18,-1,12901.18,1,
5109,3440.67,7,3440.67,1,
5110,4365.14,3,1985.81,0.4549,
5110,4365.14,7,2379.34,0.5451,
5111,4553.01,3,3351.12,0.736,
5111,4553.01,7,17.67,0.0039,
5111,4553.01,6,33.28,0.0073,
5111,4553.01,9,1150.94,0.2528,
5112,12860.76,-1,12860.76,1,
5113,4694.14,-1,4694.14,1,
5114,10545.2,-1,10545.2,1,
5115,3878.04,3,659.04,0.1699,
5115,3878.04,7,2606.99,0.6722,
5115,3878.04,-1,612.01,0.1578,
5116,2165.19,-1,2165.19,1,
5117,9043.5,-1,9043.5,1,
5118,3528.71,7,3528.71,1,
5119,12867.41,-1,12867.41,1,
5120,4389.2,3,564.53,0.1286,
5120,4389.2,7,3824.66,0.8714,
5121,4547.4,3,213.08,0.0469,
5121,4547.4,9,4334.32,0.9531,
5122,3797.65,3,251.76,0.0663,
5122,3797.65,7,1419.36,0.3737,
5122,3797.65,-1,2126.53,0.56,
5123,18285.21,-1,18285.21,1,
5124,20183.57,-1,20183.57,1,
5125,18304.39,7,195.4,0.0107,
5125,18304.39,-1,18108.99,0.9893,
5126,3616.75,3,83.47,0.0231,
5126,3616.75,7,3533.28,0.9769,
5127,18199.88,-1,18199.88,1,
5128,4413.26,7,4413.26,1,
5129,15736.24,-1,15736.24,1,
5130,13064.31,-1,13064.31,1,
5131,12279.72,-1,12279.72,1,
5132,4531.69,3,2618.22,0.5778,
5132,4531.69,1,8,0.0018,
5132,4531.69,9,1905.47,0.4205,
5133,3717.27,7,85.47,0.023,
5133,3717.27,-1,3631.79,0.977,
5134,4577.93,-1,4577.93,1,
5135,7996.38,-1,7996.38,1,
5136,4808.44,-1,4808.44,1,
5137,8503.09,-1,8503.09,1,
5138,3818.68,7,3818.68,1,
5139,4437.32,3,208.32,0.0469,
5139,4437.32,7,4228.99,0.9531,
5140,3704.78,3,3399.27,0.9175,
5140,3704.78,7,305.51,0.0825,
5141,22248.49,-1,22248.49,1,
5142,4519.76,3,1398.7,0.3095,
5142,4519.76,7,106.94,0.0237,
5142,4519.76,1,2700.58,0.5975,
5142,4519.76,6,313.53,0.0694,
5143,3636.88,-1,3636.88,1,
5144,7906.57,-1,7906.57,1,
5145,11329.07,-1,11329.07,1,
5146,4461.37,3,251.24,0.0563,
5146,4461.37,7,4210.13,0.9437,
5147,4507.56,3,1654.65,0.3671,
5147,4507.56,7,1582.82,0.3511,
5147,4507.56,1,1203.46,0.267,
5147,4507.56,6,66.63,0.0148,
5148,3792.82,3,1246.75,0.3287,
5148,3792.82,7,2546.07,0.6713,
5149,3877.58,7,3877.58,1,
5150,3563.01,-1,3563.01,1,
5151,13227.43,-1,13227.43,1,
5152,4461.72,-1,4461.72,1,
5153,5088.01,-1,5088.01,1,
5154,4485.43,3,3132.99,0.6985,
5154,4485.43,7,1352.43,0.3015,
5154,4485.43,9,0.01,0,
5155,4495.37,3,3179.45,0.7073,
5155,4495.37,7,1315.92,0.2927,
5156,7962.67,-1,7962.67,1,
5157,3880.85,7,3880.85,1,
5158,3936.52,7,3936.52,1,
5159,12700.51,-1,12700.51,1,
5160,10958.19,-1,10958.19,1,
5161,4483.17,3,2114.47,0.4716,
5161,4483.17,7,2368.7,0.5284,
5162,4509.49,3,1708.92,0.379,
5162,4509.49,9,2800.57,0.621,
5163,6983.77,-1,6983.77,1,
5164,3968.89,7,3968.89,1,
5165,12910.68,-1,12910.68,1,
5166,20953.89,-1,20953.89,1,
5167,3995.46,7,3995.46,1,
5168,19841.05,-1,19841.05,1,
5169,4345.52,-1,4345.52,1,
5170,4470.97,7,3611.67,0.8078,
5170,4470.97,-1,859.3,0.1922,
5171,4536.03,3,17.12,0.0038,
5171,4536.03,6,309.96,0.0683,
5171,4536.03,9,4208.94,0.9279,
5172,21402.79,7,656.86,0.0307,
5172,21402.79,-1,20745.93,0.9693,
5173,5367.58,-1,5367.58,1,
5174,16435.03,-1,16435.03,1,
5175,4056.92,3,3135.33,0.7728,
5175,4056.92,7,921.6,0.2272,
5176,7422.26,-1,7422.26,1,
5177,8521.19,-1,8521.19,1,
5178,4054.41,3,397.24,0.098,
5178,4054.41,7,3657.17,0.902,
5179,13882.65,-1,13882.65,1,
5180,4458.77,7,766.56,0.1719,
5180,4458.77,-1,3692.21,0.8281,
5181,4573.93,3,584.74,0.1278,
5181,4573.93,6,3664.65,0.8012,
5181,4573.93,9,324.54,0.071,
5182,24759.76,-1,24759.76,1,
5183,4712.79,7,4712.79,1,
5184,6850.59,-1,6850.59,1,
5185,4144.96,3,4126.62,0.9956,
5185,4144.96,7,18.34,0.0044,
5186,4113.35,3,800.57,0.1946,
5186,4113.35,7,3312.78,0.8054,
5187,4440.72,-1,4440.72,1,
5188,12222.22,-1,12222.22,1,
5189,4606.85,7,1579.1,0.3428,
5189,4606.85,1,832.92,0.1808,
5189,4606.85,6,2194.83,0.4764,
5190,7723.91,-1,7723.91,1,
5191,4229.31,-1,4229.31,1,
5192,5647.15,-1,5647.15,1,
5193,4734.68,7,4734.68,1,
5194,4233,3,4056.02,0.9582,
5194,4233,7,176.97,0.0418,
5195,4639.77,7,3945.21,0.8503,
5195,4639.77,1,694.56,0.1497,
5196,4172.29,7,4172.29,1,
5197,6717.42,-1,6717.42,1,
5198,12472.04,-1,12472.04,1,
5199,7937.94,-1,7937.94,1,
5200,10999.36,-1,10999.36,1,
5201,4756.54,7,4756.54,1,
5202,4321.03,3,4192.83,0.9703,
5202,4321.03,9,128.2,0.0297,
5203,4672.69,3,113.49,0.0243,
5203,4672.69,7,4277.82,0.9155,
5203,4672.69,1,281.38,0.0602,
5204,4231.23,3,102.9,0.0243,
5204,4231.23,7,4117.54,0.9731,
5204,4231.23,6,10.79,0.0025,
5205,20402.53,-1,20402.53,1,
5206,5926.72,-1,5926.72,1,
5207,4413.69,3,1604.72,0.3636,
5207,4413.69,6,21.07,0.0048,
5207,4413.69,9,2787.9,0.6316,
5208,4778.4,7,4778.4,1,
5209,4705.61,7,4705.61,1,
5210,13021.54,-1,13021.54,1,
5211,7520.92,-1,7520.92,1,
5212,22229.92,7,965.72,0.0434,
5212,22229.92,-1,21264.2,0.9566,
5213,4290.17,3,3961.79,0.9235,
5213,4290.17,7,216.59,0.0505,
5213,4290.17,6,111.79,0.0261,
5214,6584.24,-1,6584.24,1,
5215,17133.83,-1,17133.83,1,
5216,9040.94,-1,9040.94,1,
5217,26644.74,-1,26644.74,1,
5218,4738.53,7,4598.18,0.9704,
5218,4738.53,-1,140.35,0.0296,
5219,4526.34,7,143.46,0.0317,
5219,4526.34,6,258.29,0.0571,
5219,4526.34,9,4124.59,0.9112,
5220,4800.25,7,4800.25,1,
5221,27271.04,-1,27271.04,1,
5222,4349.11,3,4349.11,1,
5223,15704.32,-1,15704.32,1,
5224,4786.05,7,4786.05,1,
5225,4771.45,7,2257.64,0.4732,
5225,4771.45,-1,2513.81,0.5268,
5226,7103.9,-1,7103.9,1,
5227,4654.53,7,4494.97,0.9657,
5227,4654.53,6,95.88,0.0206,
5227,4654.53,9,63.68,0.0137,
5228,13358.4,-1,13358.4,1,
5229,4822.11,7,4822.11,1,
5230,6451.06,-1,6451.06,1,
5231,7544.66,-1,7544.66,1,
5232,4408.05,3,4408.05,1,
5233,4832.67,7,4832.67,1,
5234,4782.73,7,4782.73,1,
5235,8127.69,7,83.21,0.0102,
5235,8127.69,-1,8044.48,0.9898,
5236,4843.96,7,4843.96,1,
5237,12243.57,-1,12243.57,1,
5238,6686.88,-1,6686.88,1,
5239,11045,-1,11045,1,
5240,4466.99,3,4466.99,1,
5241,4879.29,7,4879.29,1,
5242,4910.92,7,4648.7,0.9466,
5242,4910.92,1,262.22,0.0534,
5243,4865.82,7,4368.66,0.8978,
5243,4865.82,6,497.16,0.1022,
5244,8221.18,-1,8221.18,1,
5245,4561.41,3,3869.91,0.8484,
5245,4561.41,9,691.49,0.1516,
5246,6269.86,-1,6269.86,1,
5247,5039.11,7,4358.52,0.8649,
5247,5039.11,1,680.6,0.1351,
5248,24229.96,-1,24229.96,1,
5249,4925.91,7,4925.91,1,
5250,13280.91,-1,13280.91,1,
5251,17832.62,-1,17832.62,1,
5252,4887.67,3,355.62,0.0728,
5252,4887.67,6,4532.06,0.9272,
5253,9560.68,-1,9560.68,1,
5254,22125.78,7,1210.32,0.0547,
5254,22125.78,-1,20915.46,0.9453,
5255,4713.28,7,274.79,0.0583,
5255,4713.28,9,4438.49,0.9417,
5256,5167.31,7,4501.59,0.8712,
5256,5167.31,1,665.72,0.1288,
5257,29593.44,-1,29593.44,1,
5258,8314.68,-1,8314.68,1,
5259,4972.53,7,4972.53,1,
5260,4909.53,3,2826.85,0.5758,
5260,4909.53,6,2082.68,0.4242,
5261,17615.82,-1,17615.82,1,
5262,5276.3,7,5276.3,1,
5263,14494.58,-1,14494.58,1,
5264,5295.5,7,5288.24,0.9986,
5264,5295.5,1,7.26,0.0014,
5265,4868.61,7,4766.53,0.979,
5265,4868.61,9,102.08,0.021,
5266,7211.31,-1,7211.31,1,
5267,5019.14,7,5019.14,1,
5268,8408.17,-1,8408.17,1,
5269,4931.38,3,4931.38,1,
5270,12015.09,-1,12015.09,1,
5271,11090.65,-1,11090.65,1,
5272,5387.18,7,5387.18,1,
5273,5023.94,7,5023.94,1,
5274,5065.76,7,5065.76,1,
5275,8854.71,7,5947.06,0.6716,
5275,8854.71,-1,2907.65,0.3284,
5276,4952.44,3,4952.44,1,
5277,8501.67,-1,8501.67,1,
5278,21813.98,-1,21813.98,1,
5279,5498.06,7,5498.06,1,
5280,5179.28,7,5179.28,1,
5281,5112.38,3,617.85,0.1209,
5281,5112.38,7,3541.41,0.6927,
5281,5112.38,6,953.12,0.1864,
5282,4909.06,3,3205.62,0.653,
5282,4909.06,9,1703.45,0.347,
5283,18531.42,-1,18531.42,1,
5284,10080.42,-1,10080.42,1,
5285,9191.42,7,290.13,0.0316,
5285,9191.42,-1,8901.29,0.9684,
5286,13712.61,-1,13712.61,1,
5287,5334.61,7,5334.61,1,
5288,5608.94,7,5608.94,1,
5289,27243.1,3,0,0,
5289,27243.1,7,1149.29,0.0422,
5289,27243.1,-1,26093.8,0.9578,
5290,5159,3,1063.7,0.2062,
5290,5159,6,4095.3,0.7938,
5291,4823.3,7,706.81,0.1465,
5291,4823.3,9,4116.49,0.8535,
5292,5489.94,7,4667.13,0.8501,
5292,5489.94,1,822.81,0.1499,
5293,19527.32,-1,19527.32,1,
5294,15630.76,-1,15630.76,1,
5295,5719.82,7,5719.82,1,
5296,5205.62,3,3012.02,0.5786,
5296,5205.62,6,2193.6,0.4214,
5297,9528.13,-1,9528.13,1,
5298,4733.45,7,4731.09,0.9995,
5298,4733.45,9,2.37,0.0005,
5299,5285.09,7,5285.09,1,
5300,6752.62,-1,6752.62,1,
5301,11786.62,-1,11786.62,1,
5302,11136.29,-1,11136.29,1,
5303,5610.87,7,4562.27,0.8131,
5303,5610.87,1,1048.59,0.1869,
5304,4643.61,3,826.03,0.1779,
5304,4643.61,7,3817.58,0.8221,
5305,5252.24,3,3767.65,0.7173,
5305,5252.24,1,1484.59,0.2827,
5306,19398,-1,19398,1,
5307,5830.7,7,5830.7,1,
5308,5294.39,7,5294.39,1,
5309,9864.84,-1,9864.84,1,
5310,4553.77,3,1248.33,0.2741,
5310,4553.77,7,3305.44,0.7259,
5311,5299.97,3,3064.32,0.5782,
5311,5299.97,1,631.91,0.1192,
5311,5299.97,6,1129.48,0.2131,
5311,5299.97,9,474.26,0.0895,
5312,5941.58,7,5941.58,1,
5313,9336.74,7,7904.04,0.8466,
5313,9336.74,-1,1432.7,0.1534,
5314,5303.69,7,5303.69,1,
5315,19297.11,3,157.86,0.0082,
5315,19297.11,7,0.01,0,
5315,19297.11,-1,19139.24,0.9918,
5316,10600.16,-1,10600.16,1,
5317,10201.55,-1,10201.55,1,
5318,4463.93,3,816.06,0.1828,
5318,4463.93,7,3647.87,0.8172,
5319,5345.62,3,515.23,0.0964,
5319,5345.62,6,1.86,0.0003,
5319,5345.62,9,4828.53,0.9033,
5320,14149.66,-1,14149.66,1,
5321,6052.46,3,3984.8,0.6584,
5321,6052.46,7,2067.66,0.3416,
5322,5312.99,7,5312.99,1,
5323,4410.66,3,4071.87,0.9232,
5323,4410.66,7,306.52,0.0695,
5323,4410.66,-1,32.26,0.0073,
5324,9485.89,7,233.4,0.0246,
5324,9485.89,-1,9252.48,0.9754,
5325,4374.09,3,1759.16,0.4022,
5325,4374.09,7,1668.39,0.3814,
5325,4374.09,1,946.54,0.2164,
5326,5382.62,7,2387.58,0.4436,
5326,5382.62,9,2995.04,0.5564,
5327,16766.94,-1,16766.94,1,
5328,21438.82,-1,21438.82,1,
5329,6163.35,3,6155.67,0.9988,
5329,6163.35,6,7.67,0.0012,
5330,6282.7,-1,6282.7,1,
5331,16982.02,-1,16982.02,1,
5332,5322.29,7,5322.29,1,
5333,11514.97,3,68.25,0.0059,
5333,11514.97,-1,11446.72,0.9941,
5334,11181.94,-1,11181.94,1,
5335,4351.53,7,4299.14,0.988,
5335,4351.53,1,52.39,0.012,
5336,4400.52,3,3044.75,0.6919,
5336,4400.52,7,1355.78,0.3081,
5337,5419.62,7,5419.62,1,
5338,9635.03,-1,9635.03,1,
5339,6274.23,3,6220.73,0.9915,
5339,6274.23,6,53.49,0.0085,
5340,5331.59,7,5331.59,1,
5341,2577.49,3,2382.15,0.9242,
5341,2577.49,-1,195.34,0.0758,
5342,4390.39,3,2175.65,0.4955,
5342,4390.39,7,2214.74,0.5045,
5343,5456.62,3,2286.91,0.4191,
5343,5456.62,7,3169.71,0.5809,
5344,7087.32,7,4208.4,0.5938,
5344,7087.32,-1,2878.91,0.4062,
5345,6385.11,3,694.02,0.1087,
5345,6385.11,1,5691.09,0.8913,
5346,11117.22,-1,11117.22,1,
5347,9784.17,-1,9784.17,1,
5348,5340.89,3,39.17,0.0073,
5348,5340.89,7,5301.72,0.9927,
5349,2635.44,3,2635.44,1,
5350,5493.62,3,5.37,0.001,
5350,5493.62,7,3100.57,0.5644,
5350,5493.62,9,2387.67,0.4346,
5351,4380.25,3,123.16,0.0281,
5351,4380.25,7,4257.09,0.9719,
5352,14586.7,-1,14586.7,1,
5353,6441.73,1,1262.98,0.1961,
5353,6441.73,6,1816.98,0.2821,
5353,6441.73,9,3361.78,0.5219,
5354,7118.36,-1,7118.36,1,
5355,2511.64,3,1406.66,0.5601,
5355,2511.64,-1,1104.98,0.4399,
5356,5530.62,3,1275.79,0.2307,
5356,5530.62,7,3051.13,0.5517,
5356,5530.62,-1,26.27,0.0047,
5356,5530.62,9,1177.44,0.2129,
5357,5350.19,3,4424.17,0.8269,
5357,5350.19,7,926.02,0.1731,
5358,2693.4,3,2165.02,0.8038,
5358,2693.4,7,528.38,0.1962,
5359,14607.52,-1,14607.52,1,
5360,4370.12,7,4370.12,1,
5361,17903.12,-1,17903.12,1,
5362,9933.31,-1,9933.31,1,
5363,6371.04,7,1492.78,0.2343,
5363,6371.04,9,4878.25,0.7657,
5364,11211.9,-1,11211.9,1,
5365,5794.39,-1,5794.39,1,
5366,23350.32,-1,23350.32,1,
5367,5567.62,3,2385.17,0.4284,
5367,5567.62,7,1629.17,0.2926,
5367,5567.62,1,591.24,0.1062,
5367,5567.62,-1,962.04,0.1728,
5368,2668.29,3,2668.29,1,
5369,2751.36,3,332.75,0.1209,
5369,2751.36,7,2418.6,0.8791,
5370,5359.49,3,5310.75,0.9909,
5370,5359.49,6,48.74,0.0091,
5371,4359.98,7,4359.98,1,
5372,7149.4,-1,7149.4,1,
5373,6267.86,7,6026.59,0.9615,
5373,6267.86,9,241.26,0.0385,
5374,2213.81,3,596.49,0.2694,
5374,2213.81,-1,1617.32,0.7306,
5375,5604.62,7,5065.52,0.9038,
5375,5604.62,-1,539.09,0.0962,
5376,2824.95,3,2824.95,1,
5377,2809.31,7,2809.31,1,
5378,5368.79,3,4339.68,0.8083,
5378,5368.79,6,1029.11,0.1917,
5379,6164.68,7,6164.68,1,
5380,4349.85,3,183.39,0.0422,
5380,4349.85,7,4166.46,0.9578,
5381,7180.44,-1,7180.44,1,
5382,2290.74,3,2290.74,1,
5383,6061.5,3,1609.21,0.2655,
5383,6061.5,7,4452.29,0.7345,
5384,2981.6,3,2808.75,0.942,
5384,2981.6,7,172.84,0.058,
5385,5368.49,3,4378.81,0.8156,
5385,5368.49,1,176.16,0.0328,
5385,5368.49,6,804.06,0.1498,
5385,5368.49,9,9.46,0.0018,
5386,2867.27,7,2867.27,1,
5387,8812.59,7,3465.19,0.3932,
5387,8812.59,-1,5347.39,0.6068,
5388,4339.72,3,1859.31,0.4284,
5388,4339.72,7,2297.86,0.5295,
5388,4339.72,6,182.55,0.0421,
5389,15023.74,-1,15023.74,1,
5390,2367.67,3,2367.67,1,
5391,5958.32,3,565.04,0.0948,
5391,5958.32,7,4519.13,0.7585,
5391,5958.32,9,874.16,0.1467,
5392,13478,-1,13478,1,
5393,5406.55,3,1030.98,0.1907,
5393,5406.55,7,72.12,0.0133,
5393,5406.55,1,32.93,0.0061,
5393,5406.55,9,4270.52,0.7899,
5394,7211.48,-1,7211.48,1,
5395,19026.57,-1,19026.57,1,
5396,3138.25,3,1486.85,0.4738,
5396,3138.25,7,1651.4,0.5262,
5397,2925.22,3,1408.98,0.4817,
5397,2925.22,7,1516.24,0.5183,
5398,4329.58,3,2126.63,0.4912,
5398,4329.58,6,2202.95,0.5088,
5399,8663.84,-1,8663.84,1,
5400,2444.6,3,2444.6,1,
5401,5855.14,3,1857.41,0.3172,
5401,5855.14,7,3952.08,0.675,
5401,5855.14,-1,28.05,0.0048,
5401,5855.14,9,17.6,0.003,
5402,5400.17,7,3500.8,0.6483,
5402,5400.17,9,1899.37,0.3517,
5403,5739.95,-1,5739.95,1,
5404,25261.82,-1,25261.82,1,
5405,3394.01,3,44.81,0.0132,
5405,3394.01,-1,3349.2,0.9868,
5406,2983.18,3,2266.38,0.7597,
5406,2983.18,7,441.91,0.1481,
5406,2983.18,6,274.88,0.0921,
5407,3294.9,3,52.28,0.0159,
5407,3294.9,7,3242.62,0.9841,
5408,4319.45,6,4319.45,1,
5409,8410.16,-1,8410.16,1,
5410,5751.96,3,2159.95,0.3755,
5410,5751.96,7,1653.15,0.2874,
5410,5751.96,1,608.31,0.1058,
5410,5751.96,-1,1330.56,0.2313,
5411,2521.53,3,2521.53,1,
5412,5411.08,7,5411.08,1,
5413,3447.09,3,3045.95,0.8836,
5413,3447.09,-1,401.13,0.1164,
5414,3041.13,3,1057.67,0.3478,
5414,3041.13,6,1983.47,0.6522,
